vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,region,country,population,density,make_name,make_type
4005,Trailer,623,2009,DOMESTIC,Silver,1/13/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4006,Trailer,623,2009,AVON,Grey,12/13/2021,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4007,Utility,580,1998,L200,Green,2/23/2022,104,Bay of Plenty,New Zealand,347700,28.8,Mitsubishi,Standard
4008,Saloon,548,2004,COMMODORE,Blue,3/21/2022,103,Waikato,New Zealand,513800,21.5,Holden,Standard
4009,Hatchback,564,1996,PRIDE,Silver,1/30/2022,102,Auckland,New Zealand,1695200,343.09,Kia,Standard
4010,Other Truck,556,2022,N SERIES,White,3/25/2022,115,Otago,New Zealand,246000,7.89,Isuzu,Standard
4011,Stationwagon,619,2000,CAMRY,White,3/15/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
4012,Utility,587,1995,NAVARA,White,2/28/2022,101,Northland,New Zealand,201500,16.11,Nissan,Standard
4013,Saloon,587,2007,SKYLINE,Black,11/21/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
4014,Utility,577,2020,X-CLASS,Black,2/18/2022,102,Auckland,New Zealand,1695200,343.09,Mercedes-Benz,Luxury
4015,Stationwagon,619,2004,CALDINA,Silver,2/28/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
4016,Light Van,580,2012,L300,White,4/4/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
4017,Stationwagon,564,2022,SORENTO,Grey,3/21/2022,102,Auckland,New Zealand,1695200,343.09,Kia,Standard
4018,Other Truck,540,1991,XLT ECONOVAN,Blue,3/5/2022,106,Hawke's Bay,New Zealand,182700,12.92,Ford,Standard
4019,Saloon,550,2008,ACCORD,Grey,3/10/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
4020,Stationwagon,507,2015,RS4,Grey,2/9/2022,102,Auckland,New Zealand,1695200,343.09,Audi,Standard
4021,Hatchback,619,2014,AQUA,Black,3/31/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
4022,Hatchback,619,2016,AQUA,Silver,4/4/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
4023,Utility,587,2022,NAVARA,Black,4/1/2022,104,Bay of Plenty,New Zealand,347700,28.8,Nissan,Standard
4024,Hatchback,619,1998,STARLET,Grey,3/2/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
4025,Hatchback,619,2008,RACTIS,Red,3/3/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
4026,Hatchback,619,2014,AQUA,White,4/1/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
4027,Stationwagon,610,2006,LEGACY,Black,11/21/2021,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
4028,Saloon,548,2003,BERLINA,Silver,3/31/2022,104,Bay of Plenty,New Zealand,347700,28.8,Holden,Standard
4029,Saloon,512,2005,323I,Blue,4/3/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
4030,Stationwagon,512,2012,X5,Silver,4/2/2022,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
4031,Light Van,577,2018,SPRINTER,Yellow,3/22/2022,102,Auckland,New Zealand,1695200,343.09,Mercedes-Benz,Luxury
4032,Utility,580,2014,TRITON,Silver,3/26/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
4033,Flat Deck Truck,556,1990,NKR250,White,2/19/2022,111,Nelson,New Zealand,54500,129.15,Isuzu,Standard
4034,Saloon,587,1996,PRIMERA,Grey,3/21/2022,109,Wellington,New Zealand,543500,67.52,Nissan,Standard
4035,Flat Deck Truck,619,1990,HI LUX,White,1/26/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
4036,Saloon,619,2005,MARKX,Silver,3/25/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
4037,Mobile Home - Light,540,1998,TRANSIT,White,1/17/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
4038,Saloon,548,1990,COMMODORE EXECUTIVE,Red,4/2/2022,115,Otago,New Zealand,246000,7.89,Holden,Standard
4039,Saloon,587,1990,SENTRA,Silver,10/18/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62,Nissan,Standard
4040,Utility,580,1990,L200 SPORT,Grey,10/7/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62,Mitsubishi,Standard
4041,Sports Car,619,1990,COROLLA L/B MAN,White,3/30/2022,105,Gisborne,New Zealand,52100,6.21,Toyota,Standard
4042,Hatchback,576,1991,ASTINA GLX,Blue,1/30/2022,114,Canterbury,New Zealand,655000,14.72,Mazda,Standard
4043,Utility,580,1991,L200,Blue,12/25/2021,109,Wellington,New Zealand,543500,67.52,Mitsubishi,Standard
4044,Saloon,580,1991,LANCER,Silver,3/2/2022,101,Northland,New Zealand,201500,16.11,Mitsubishi,Standard
4045,Other Truck,580,1991,L200,Red,11/7/2021,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
4046,Stationwagon,610,1991,LEGACY,White,4/2/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
4047,Utility,619,1991,HILUX 2.4 CAB/C,Red,3/8/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
4048,Saloon,550,1991,CIVIC 4DR LX MAN,Red,11/23/2021,109,Wellington,New Zealand,543500,67.52,Honda,Standard
4049,Light Van,540,1991,ECONOVAN LWB GLAS,Brown,12/6/2021,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
4050,Trailer,562,2010,K744T,Grey,4/2/2022,101,Northland,New Zealand,201500,16.11,Kea,Standard
4051,Trailer,623,2000,LIGHT,Silver,1/29/2022,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
4052,Trailer,623,2010,FACTORY BUILT,White,3/1/2022,107,Taranaki,New Zealand,127300,17.55,Trailer,Standard
4053,Boat Trailer,623,2006,BOAT,Silver,3/28/2022,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
4054,Trailer - Heavy,623,2010,SULLAIR 185,Yellow,3/22/2022,103,Waikato,New Zealand,513800,21.5,Trailer,Standard
4055,Trailer,562,2010,K85SAT,Silver,11/17/2021,101,Northland,New Zealand,201500,16.11,Kea,Standard
4056,Boat Trailer,618,2006,5M BOAT TRAILER,Grey,10/11/2021,115,Otago,New Zealand,246000,7.89,Toko,Standard
4057,Trailer - Heavy,623,2010,4A TIPPER TRAILER,Green,2/16/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4058,Trailer,623,2010,TANDEM,Silver,10/18/2021,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
4059,Trailer,514,2010,8X4,Silver,11/14/2021,111,Nelson,New Zealand,54500,129.15,Briford,Standard
4060,Boat Trailer,549,1990,BOAT TRAILER,Grey,3/20/2022,103,Waikato,New Zealand,513800,21.5,Homebuilt,Standard
4061,Boat Trailer,623,1997,BOAT,Grey,11/28/2021,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4062,Trailer,623,2001,HOMEBUILT,Green,3/19/2022,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4063,Trailer,623,2010,CLOSED IN,White,1/10/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4064,Trailer,623,2007,SHUTTLE,White,3/15/2022,107,Taranaki,New Zealand,127300,17.55,Trailer,Standard
4065,Stationwagon,507,2008,Q7,Grey,10/26/2021,109,Wellington,New Zealand,543500,67.52,Audi,Standard
4066,Trailer,623,2011,8X5 ELITE TANDEM,Silver,1/17/2022,111,Nelson,New Zealand,54500,129.15,Trailer,Standard
4067,Trailer,595,2011,BRAKED TANDEM,Silver,2/2/2022,102,Auckland,New Zealand,1695200,343.09,Pinto,Standard
4068,Trailer,549,2011,TRAILER,Silver,1/1/2022,111,Nelson,New Zealand,54500,129.15,Homebuilt,Standard
4069,Boat Trailer,623,2005,KEVIN HYDE ENG,Silver,3/8/2022,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4070,Trailer,514,2011,"8X4-6""",Silver,3/7/2022,114,Canterbury,New Zealand,655000,14.72,Briford,Standard
4071,Trailer,623,2011,DOMESTIC TRAILER,Silver,2/21/2022,103,Waikato,New Zealand,513800,21.5,Trailer,Standard
4072,Trailer,623,2011,TRAILER WORLD 10X6,Silver,12/8/2021,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4073,Trailer,623,2011,EUTE 8X4 5,Silver,2/6/2022,109,Wellington,New Zealand,543500,67.52,Trailer,Standard
4074,Trailer,623,2011,ELITE 8X4 T,Silver,3/5/2022,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4075,Trailer - Heavy,623,2011,KEA,Silver,11/17/2021,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4076,Trailer,623,1976,HOMEMADE,Red,11/25/2021,109,Wellington,New Zealand,543500,67.52,Trailer,Standard
4077,Caravan,519,1970,15FT POPTP,White,1/20/2022,109,Wellington,New Zealand,543500,67.52,Caravan,Standard
4078,Trailer - Heavy,623,2011,ATLAS COPCO XAS97,Yellow,2/4/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Trailer,Standard
4079,Trailer,623,2011,PRESCOTT,Silver,11/16/2021,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
4080,Trailer - Heavy,623,2011,GENERATOR,Grey,3/10/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4081,Trailer,514,1993,6X4,Blue,3/21/2022,114,Canterbury,New Zealand,655000,14.72,Briford,Standard
4082,Trailer,623,2011,BRIFORD 6X4,Silver,12/6/2021,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4083,Trailer,623,2011,SEDCO,Silver,2/15/2022,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
4084,Hatchback,550,1987,CIVIC 3 DR,White,10/23/2021,111,Nelson,New Zealand,54500,129.15,Honda,Standard
4085,Hatchback,587,1991,SENTRA,Blue,12/5/2021,104,Bay of Plenty,New Zealand,347700,28.8,Nissan,Standard
4086,Utility,587,1987,NAVARA 4WD,Black,12/26/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
4087,Saloon,619,1991,COROLLA SED AUT,Green,11/24/2021,115,Otago,New Zealand,246000,7.89,Toyota,Standard
4088,Hatchback,619,2013,AQUA,White,1/11/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
4089,Utility,619,1992,HILUX D/CAB,White,2/4/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
4090,Light Van,580,1992,L300,Grey,10/26/2021,109,Wellington,New Zealand,543500,67.52,Mitsubishi,Standard
4091,Saloon,576,1991,626 SEDAN GLX,Red,2/18/2022,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
4092,Hatchback,540,1992,LASER GHIA,Grey,1/26/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
4093,Saloon,580,1992,V3000,Blue,12/15/2021,105,Gisborne,New Zealand,52100,6.21,Mitsubishi,Standard
4094,Utility,540,1992,COURIER XL,White,11/20/2021,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
4095,Light Van,619,1992,HIACE,White,3/2/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
4096,Light Van,619,1992,HIACE 2.4ZR SR5,Red,3/10/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
4097,Sports Car,619,1992,COROLLA L/B MAN,Red,3/29/2022,115,Otago,New Zealand,246000,7.89,Toyota,Standard
4098,Saloon,550,1992,CIVIC 4DR LX AUTO,Silver,3/21/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
4099,Mobile Home - Light,619,1983,COASTER,White,1/2/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
4100,Saloon,550,1992,ACCORD LX MAN,Red,2/17/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Honda,Standard
4101,Utility,587,1988,NAVARA,White,11/26/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
4102,Light Van,619,1992,HIACE 2.4ZL MAN,White,12/12/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
4103,Hatchback,540,1992,FESTIVA 1.3XL 3DR,Blue,3/24/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Ford,Standard
4104,Utility,619,1993,HILUX 2.8 D/C,Red,12/29/2021,107,Taranaki,New Zealand,127300,17.55,Toyota,Standard
4105,Light Van,619,1993,HIACE 2.4ZL H/B,White,3/31/2022,111,Nelson,New Zealand,54500,129.15,Toyota,Standard
4106,Boat Trailer,549,1993,HOSKING MULTI,Silver,2/28/2022,102,Auckland,New Zealand,1695200,343.09,Homebuilt,Standard
4107,Trailer - Heavy,623,2012,OTHER COMMERCIAL TRA,Silver,2/1/2022,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
4108,Boat Trailer,623,2009,BOAT,Silver,1/31/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4109,Trailer - Heavy,623,2011,HELMACK 10X5,Silver,11/11/2021,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4110,Trailer,562,2011,KC105,Silver,10/16/2021,106,Hawke's Bay,New Zealand,182700,12.92,Kea,Standard
4111,Trailer,623,2006,MONOWAY,Green,2/8/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4112,Boat Trailer,623,2011,HOMEMADE,Silver,12/24/2021,115,Otago,New Zealand,246000,7.89,Trailer,Standard
4113,Trailer,623,2008,HOMEBUILT,Silver,3/17/2022,103,Waikato,New Zealand,513800,21.5,Trailer,Standard
4114,Trailer,623,2011,FOXENG 850,Silver,12/4/2021,106,Hawke's Bay,New Zealand,182700,12.92,Trailer,Standard
4115,Trailer,623,2011,ELITE 7X4 S,Silver,12/7/2021,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4116,Trailer,623,2011,HOMEBUILT,Black,3/19/2022,104,Bay of Plenty,New Zealand,347700,28.8,Trailer,Standard
4117,Trailer,623,2011,8X5S,Silver,10/29/2021,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4118,Trailer - Heavy,623,2011,HELMACK 8X4,Silver,2/12/2022,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4119,Trailer,538,2011,BRENT SMITH TRAILERS,Silver,12/11/2021,109,Wellington,New Zealand,543500,67.52,Factory Built,Standard
4120,Boat Trailer,623,2011,BUCCANER 605X5,Grey,2/10/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4121,Trailer,514,2011,8X5 TANDEM,Silver,1/5/2022,115,Otago,New Zealand,246000,7.89,Briford,Standard
4122,Trailer,623,2012,8X5TB,Silver,10/7/2021,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4123,Trailer - Heavy,623,2011,MONOWAY,Grey,2/24/2022,105,Gisborne,New Zealand,52100,6.21,Trailer,Standard
4124,Trailer,538,2011,BRENT SMITH TRAILERS,Silver,3/28/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Factory Built,Standard
4125,Hatchback,540,1993,LASER 1.3XL HATCH,White,3/28/2022,103,Waikato,New Zealand,513800,21.5,Ford,Standard
4126,Saloon,619,2006,MARKX,White,4/3/2022,103,Waikato,New Zealand,513800,21.5,Toyota,Standard
4127,Saloon,540,1993,FAIRMONT GHIA COLAUT,Red,2/27/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
4128,Utility,540,1993,COURIER XL C/CAB,White,12/2/2021,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
4129,Saloon,540,1993,LASER GL,Green,3/5/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
4130,Utility,580,1993,L200 2.5DSL TBO,Green,3/31/2022,115,Otago,New Zealand,246000,7.89,Mitsubishi,Standard
4131,Saloon,580,1993,LANCER 1.6 GLXI M SE,Blue,12/18/2021,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
4132,Utility,619,1993,HILUX 2.4 D/C,White,11/13/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
4133,Saloon,540,1993,TELSTAR GHIA,Green,10/14/2021,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
4134,Stationwagon,507,2021,RS4,Black,3/24/2022,103,Waikato,New Zealand,513800,21.5,Audi,Standard
4135,Saloon,587,1993,BLUEBIRD,Green,11/22/2021,111,Nelson,New Zealand,54500,129.15,Nissan,Standard
4136,Utility,619,1993,HILUX 2.4 SR5,Blue,3/14/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
4137,Utility,587,1989,SAFARI,Black,1/19/2022,115,Otago,New Zealand,246000,7.89,Nissan,Standard
4138,Saloon,580,1993,MAGNA 2.6I GLX M,Blue,11/19/2021,104,Bay of Plenty,New Zealand,347700,28.8,Mitsubishi,Standard
4139,Utility,540,1993,COURIER 4X2 CREW,Red,3/28/2022,103,Waikato,New Zealand,513800,21.5,Ford,Standard
4140,Sports Car,550,1993,LEGEND COUPE 3.2,Silver,10/19/2021,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
4141,Stationwagon,587,1989,SAFARI,Black,11/1/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
4142,Saloon,550,1993,CIVIC 4DR LX AUTO,Red,4/1/2022,103,Waikato,New Zealand,513800,21.5,Honda,Standard
4143,Utility,619,1993,HI-LUX 2.4 C/C,White,1/30/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
4144,Saloon,580,1994,GALANT 2.0 GLXI M,Green,1/5/2022,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
4145,Stationwagon,587,2007,X-TRAIL,Black,2/18/2022,105,Gisborne,New Zealand,52100,6.21,Nissan,Standard
4146,Stationwagon,576,2003,BONGO,Grey,3/4/2022,103,Waikato,New Zealand,513800,21.5,Mazda,Standard
4147,Stationwagon,611,2021,JIMNY,Green,1/21/2022,103,Waikato,New Zealand,513800,21.5,Suzuki,Standard
4148,Sports Car,587,1980,FAIRLADY,Black,11/12/2021,104,Bay of Plenty,New Zealand,347700,28.8,Nissan,Standard
4149,Light Van,587,1990,SAFARI GRANROAD,Red,10/20/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
4150,Saloon,550,1994,ACCORD EXI-S AUTO,Green,12/20/2021,115,Otago,New Zealand,246000,7.89,Honda,Standard
4151,Stationwagon,587,1994,SENTRA,Green,11/27/2021,109,Wellington,New Zealand,543500,67.52,Nissan,Standard
4152,Utility,587,1994,NAVARA,Blue,3/21/2022,107,Taranaki,New Zealand,127300,17.55,Nissan,Standard
4153,Saloon,540,1994,LASER GL AUTO,Purple,1/21/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
4154,Saloon,550,1994,CIVIC 4DR EXI AUTO,Silver,3/8/2022,109,Wellington,New Zealand,543500,67.52,Honda,Standard
4155,Utility,587,2005,NAVARA,Black,3/23/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
4156,Trailer,623,2012,TRAYLA,Silver,1/14/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Trailer,Standard
4157,Trailer,514,2012,10 X 5 TANDEM,Silver,4/5/2022,114,Canterbury,New Zealand,655000,14.72,Briford,Standard
4158,Trailer,623,2012,CENTRAL CUSTOMS,Silver,2/24/2022,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4159,Trailer,623,2007,HOMEBUILT,Grey,10/24/2021,107,Taranaki,New Zealand,127300,17.55,Trailer,Standard
4160,Trailer,623,2012,ELITE 7X4,Silver,1/13/2022,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4161,Trailer,623,2012,ELITE 8X5 T,Silver,10/11/2021,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4162,Trailer,623,2012,LOCAL,Silver,3/21/2022,109,Wellington,New Zealand,543500,67.52,Trailer,Standard
4163,Trailer,623,2012,DOMESTIC,Silver,11/29/2021,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4164,Trailer,623,2012,HOMEBUILT,Silver,3/21/2022,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4165,Trailer,549,2012,DOMESTIC TRAILER,Grey,1/31/2022,115,Otago,New Zealand,246000,7.89,Homebuilt,Standard
4166,Trailer,549,1994,TRAILER,Silver,12/13/2021,104,Bay of Plenty,New Zealand,347700,28.8,Homebuilt,Standard
4167,Trailer,549,2012,TRAILER,Grey,2/22/2022,114,Canterbury,New Zealand,655000,14.72,Homebuilt,Standard
4168,Trailer,623,2012,ELITE 8X4S,Silver,3/2/2022,114,Canterbury,New Zealand,655000,14.72,Trailer,Standard
4169,Utility,619,1990,HILUX,Blue,1/31/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
4170,Utility,540,1994,COURIER XL D,White,11/2/2021,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
4171,Stationwagon,587,1989,SAFARI GRAND ROAD,Brown,12/7/2021,101,Northland,New Zealand,201500,16.11,Nissan,Standard
4172,Utility,576,1995,B2200 CAB PLUS,Green,12/16/2021,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
4173,Hatchback,587,1995,SENTRA,White,10/12/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
4174,Utility,587,1995,NAVARA,Green,1/12/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
4175,Hatchback,540,1995,LASER 1.6 GLXI 5DOOR,Blue,11/1/2021,103,Waikato,New Zealand,513800,21.5,Ford,Standard
4176,Utility,587,1995,NAVARA,White,12/28/2021,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
4177,Utility,619,1995,HI-LUX 2.4 C/C,White,12/30/2021,101,Northland,New Zealand,201500,16.11,Toyota,Standard
4178,Utility,580,1995,L200 2.0PET 2WD C/C,White,12/1/2021,109,Wellington,New Zealand,543500,67.52,Mitsubishi,Standard
4179,Saloon,550,1995,CIVIC 4DR LX MANUAL,Red,12/27/2021,115,Otago,New Zealand,246000,7.89,Honda,Standard
4180,Saloon,576,1990,FAMILIA INTERPLAY DO,Grey,11/26/2021,106,Hawke's Bay,New Zealand,182700,12.92,Mazda,Standard
4181,Hatchback,619,1994,COROLLA,Green,3/17/2022,101,Northland,New Zealand,201500,16.11,Toyota,Standard
4182,Heavy Van,540,1995,TRANSIT 190 DIESE,White,1/11/2022,103,Waikato,New Zealand,513800,21.5,Ford,Standard
4183,Hatchback,619,1995,COROLLA 1.6P GL HBAC,Blue,3/7/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
4184,Hatchback,619,1995,COROLLA 1.3P XL HBAC,White,1/12/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
4185,Saloon,548,1984,ROYALE 6,Grey,10/17/2021,104,Bay of Plenty,New Zealand,347700,28.8,Holden,Standard
4186,Hatchback,619,1995,COROLLA 1.6P GL HBAC,Green,1/27/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
4187,Heavy Van,580,1995,L300,White,1/13/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
4188,Saloon,587,1992,BLUEBIRD,Green,3/28/2022,115,Otago,New Zealand,246000,7.89,Nissan,Standard
4189,Hatchback,611,2021,SWIFT,White,2/23/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
4190,Light Van,619,1995,HIACE 2.4ZR MAN,White,10/19/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
4191,Utility,580,1995,L200,Red,10/26/2021,106,Hawke's Bay,New Zealand,182700,12.92,Mitsubishi,Standard
4192,Light Van,580,1990,DELICA,White,3/23/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
4193,Saloon,619,1995,CORONA,Green,1/25/2022,115,Otago,New Zealand,246000,7.89,Toyota,Standard
4194,Stationwagon,587,1988,SAFARI,Black,1/10/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62,Nissan,Standard
4195,Light Van,548,1996,COMBO,White,3/9/2022,107,Taranaki,New Zealand,127300,17.55,Holden,Standard
4196,Sports Car,576,1989,EUNOS ROADSTER,Red,3/29/2022,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
4197,Hatchback,550,1991,CIVIC 3DR LX MAN,White,1/24/2022,114,Canterbury,New Zealand,655000,14.72,Honda,Standard
4198,Trailer,623,2013,RENEGADE,Grey,10/7/2021,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4199,Caravan,558,2007,STERLING,White,12/5/2021,114,Canterbury,New Zealand,655000,14.72,Jayco,Standard
4200,Caravan,519,2005,LUNA,White,2/13/2022,114,Canterbury,New Zealand,655000,14.72,Caravan,Standard
4201,Trailer,623,2012,DOMESTIC,Silver,4/5/2022,101,Northland,New Zealand,201500,16.11,Trailer,Standard
4202,Boat Trailer,623,2012,E4100SA,Silver,1/11/2022,107,Taranaki,New Zealand,127300,17.55,Trailer,Standard
4203,Boat Trailer,623,2005,MACKAY,Grey,12/29/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62,Trailer,Standard
4204,Boat Trailer,623,2012,MUDGEWAY,Grey,12/17/2021,102,Auckland,New Zealand,1695200,343.09,Trailer,Standard
4205,Trailer,514,2012,9X4 TANDEM,Silver,1/18/2022,114,Canterbury,New Zealand,655000,14.72,Briford,Standard
4206,Trailer,623,2012,CAR DOLLY,Silver,2/4/2022,103,Waikato,New Zealand,513800,21.5,Trailer,Standard
